ref_id,class,verdict,n_pass,n_applicable,correspondence,canonical_claim,static_artifact,disk_probe,validation,axis,reverify_verdict,reverify_evidence
GN_IENT_002,PURE-RD-LAYOUT,CONFIRMED,112,112,OK,Index Entry: 0x04-0x06: key offset,proofs/static/walk_bplus__forefst.txt,index_node,proofs/validation/GN_IENT_002.csv,none,CONFIRMED-ALLDISK,key_offset (u16@0x04): in-bounds (row+key_off+key_len <= page; key_off>=16) on 100% of rows across all tested images/cluster-sizes/versions.
GN_IENT_003,PURE-RD-LAYOUT,CONFIRMED,112,112,OK,Index Entry: 0x06-0x08: key length,proofs/static/walk_bplus__forefst.txt,index_node,proofs/validation/GN_IENT_003.csv,none,CONFIRMED-ALLDISK,"key_length (u16@0x06): produces valid keys (type-0x30/0x40/0x20 markers, decodable filenames) on 100% of rows; corpus key parses succeed on all 111 images."
GN_IENT_004,PURE-RD-LAYOUT,CONFIRMED,112,112,OK,Index Entry: 0x08-0x0A: flags (0x4 deleted),proofs/static/walk_bplus__forefst.txt,index_node,proofs/validation/GN_IENT_004.csv,none,INFERRED,"flags (u16@0x08): observed values on LIVE pages = {0x00, 0x01, 0x02} (e.g. {0:862,1:22,2:2}); the 0x04 'deleted' value does NOT appear in live consistent trees."
GN_IENT_005,PURE-RD-LAYOUT,CONFIRMED,112,112,OK,Index Entry: 0x0A-0x0C: value offset,proofs/static/walk_bplus__forefst.txt,index_node,proofs/validation/GN_IENT_005.csv,none,CONFIRMED-ALLDISK,value_offset (u16@0x0A): in-bounds (row+val_off+val_len <= page; val_off>=16) on 100% of rows across all tested images.
GN_IENT_006,PURE-RD-LAYOUT,CONFIRMED,112,112,OK,Index Entry: 0x0C-0x0E: value length,proofs/static/walk_bplus__forefst.txt,index_node,proofs/validation/GN_IENT_006.csv,none,CONFIRMED-ALLDISK,"value_length (u16@0x0C): yields valid values (resident 124B $SI, 84B/72B non-resident, type-0x40 extent values) on 100% of rows; all 111 images parse."
FS_VBR_013,BEHAVIORAL,STATIC-CITED,0,1,OK,VBR: Backup boot sector in last sector of volume,,cite,proofs/validation/FS_VBR_013.csv,none,,
FS_CHKP_001,STRUCTURAL,CONFIRMED,112,112,OK,Checkpoint: Page header with signature 'CHKP',proofs/static/parse_chkp__forefst.txt,chkp_int,proofs/validation/FS_CHKP_001.csv,none,CONFIRMED-ALLDISK,CHKP signature 'CHKP' present on both checkpoint pages on 48/48.
FS_SCHM_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"Schema Table: Defines table schemas, key datatypes, flags, sizes",,cite,proofs/validation/FS_SCHM_001.csv,none,CONFIRMED-ALLDISK,"Schema Table (roots 3/9, table-IDs 0x01/0x06) read on 111/111 images. Each entry: key=u32 schema ID at +0x00 (key length 4B on all 111), value length=80B uniform on all 111. Self-describing one-entry-per-table-type confirmed."
FS_OTBL_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: Key: table identifier,,static_dossier,proofs/validation/FS_OTBL_001.csv,none,CONFIRMED-ALLDISK,"Object Table key is 16 bytes on 34522/34522 rows; the OID (table identifier) is at le64(key,8) (forefst build_object_map uses oid=le64(kd,8)); key bytes 0..7 are the record-header prefix. Key uniquely identifies the table/object. Holds 113/113 images."
FS_OTBL_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: Duplicate copy exists for resilience,,cite,proofs/validation/FS_OTBL_003.csv,none,,
FS_OTBL_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: Root directory ID = 0x600,,cite,proofs/validation/FS_OTBL_004.csv,none,CONFIRMED-ALLDISK,"OID 0x600 present in Object Table on 113/113 images and is directory-structured (its own B+-tree yields >=1 type-0x30 entry on 113/113; e.g. baseline root children: $RECYCLE.BIN->0x703, System Volume Information->0x701, test->0x702). Root is the first user-visible object."
FS_OTBL_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Object Table: File System Metadata ID = 0x520 (like NTFS $Extend),,cite,proofs/validation/FS_OTBL_005.csv,none,CONFIRMED-ALLDISK,"OID 0x520 present in Object Table on 113/113 images and is directory-structured (on v3.4 win10refsmini its own tree holds type-0x30 children 'Reparse Index','Security Descriptor Stream','Volume Direct IO File'; on fresh v3.14 it is degenerate/empty per F.4c). FS-metadata role confirmed."
FS_UPCS_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Upcase Table: UTF-16 uppercase array for case-insensitive names,,cite,proofs/validation/FS_UPCS_001.csv,none,,
FS_PCHL_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Parent-Child Table: Key+value: parent table ID + child table ID,,cite,proofs/validation/FS_PCHL_001.csv,none,,
AP_LGTB_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x10/0x8: start offset of data area,,cite,proofs/validation/AP_LGTB_001.csv,none,,
AP_LGTB_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x18/0x8: end offset of data area,,cite,proofs/validation/AP_LGTB_002.csv,none,,
AP_LGTB_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x20/0x8: size of data area,,cite,proofs/validation/AP_LGTB_003.csv,none,,
AP_LGTB_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x28/0x8: LCN of first control entry,,cite,proofs/validation/AP_LGTB_004.csv,none,,
AP_LGTB_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x30/0x8: LCN of second control entry,,cite,proofs/validation/AP_LGTB_005.csv,none,,
AP_LGFL_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"Logfile: Entry Header: 120 bytes, starts with 'MLog'",,cite,proofs/validation/AP_LGFL_001.csv,none,,
AP_LGFL_002,BEHAVIORAL,STATIC-CITED,0,1,OK,"Logfile: Log Record Header: 56 bytes, checksum",,cite,proofs/validation/AP_LGFL_002.csv,none,,
AP_LGFL_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: Log Record: contains redo records with opcodes,,cite,proofs/validation/AP_LGFL_003.csv,none,,
AP_LGFL_004,BEHAVIORAL,STATIC-CITED,0,1,OK,"Logfile: Control Data: sequence number, start/end, next LSN, UUID",,cite,proofs/validation/AP_LGFL_004.csv,none,,
AP_LGFL_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: ReFS is redo-only (no undo operations),,cite,proofs/validation/AP_LGFL_005.csv,none,,
AP_REDO_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x00: OpenTable (v3.4) / OpenTableFromTablePath (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_001.csv,version,,
AP_REDO_002,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x01: RedoInsertRow,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_002.csv,version,,
AP_REDO_003,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x02: RedoDeleteRow,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_003.csv,version,,
AP_REDO_004,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x03: RedoUpdateRow,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_004.csv,version,,
AP_REDO_005,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x04: RedoUpdateDataWithRoot (v3.4 only — gap in v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_005.csv,version,,
AP_REDO_006,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x05: RedoReparentTable,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_006.csv,version,,
AP_REDO_007,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x06: RedoAllocate,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_007.csv,version,,
AP_REDO_008,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x07: RedoFree,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_008.csv,version,,
AP_REDO_009,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x08-0x09: RedoSetRangeState (v3.14 only — gap in v3.4),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_009.csv,version,,
AP_REDO_010,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0A: RedoDuplicateExtents,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_010.csv,version,,
AP_REDO_011,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0B: RedoModifyStreamExtent,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_011.csv,version,,
AP_REDO_012,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0C: RedoStripMetadataStreamExtent (v3.4) / CmsStream::StripAllChecksums (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_012.csv,version,,
AP_REDO_013,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0D: RedoSetIntegrity (v3.4) / CmsBPlusTable::SetIntegrityInformation (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_013.csv,version,,
AP_REDO_014,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0E: RedoSetParentId,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_014.csv,version,,
AP_REDO_015,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0F: RedoDeleteTable,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_015.csv,version,,
AP_REDO_016,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x10: CmsBPlusTable::SetObjectRecordPayload (v3.4 only — gap in v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_016.csv,version,,
AP_REDO_017,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x11: RedoAddSchema,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_017.csv,version,,
AP_REDO_018,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x12: RedoMoveContainer,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_018.csv,version,,
AP_REDO_019,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x13: RedoAddContainer,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_019.csv,version,,
AP_REDO_020,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x14: RedoMoveContainer (v3.4 only — gap in v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_020.csv,version,,
AP_REDO_021,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x15: RedoMoveContainer goto (v3.4) / dispatch flag (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_021.csv,version,,
AP_REDO_022,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x16: RedoReadCacheInvalidation (v3.4) / RedoSetRangeState (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_022.csv,version,,
AP_REDO_023,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x17: RedoGenerateChecksum (v3.4) / STATUS_LOG_CORRUPTION (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_023.csv,version,CONTRADICTED,"0x17 returns NTSTATUS 0xC0000427, NOT STATUS_LOG_CORRUPTION (J1)"
AP_REDO_024,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x18: RedoContainerCompression (v3.4) / RedoContainerCompaction (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_024.csv,version,,
AP_REDO_025,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x19: RedoDeleteCompressionUnitOffsets,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_025.csv,version,,
AP_REDO_026,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1A: RedoAddCompressionUnitOffsets (v3.4) / RedoGhostExtents (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_026.csv,version,,
AP_REDO_027,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1B: RedoGhostExtents (v3.4 only — gap in v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_027.csv,version,,
AP_REDO_028,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1C: RedoCompactionUnreserve,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_028.csv,version,,
AP_REDO_029,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1D: CmsBPlusTable::UnlinkParentObjectId (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_029.csv,version,,
AP_REDO_030,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1E: RedoUpdateStreamSummary (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_030.csv,version,,
AP_REDO_031,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1F: CmsStream::UpdateStreamUserPayload (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_031.csv,version,,
AP_REDO_032,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x21: RedoStreamPersistFastRunInsertion (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_032.csv,version,,
AP_REDO_033,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x22: RedoTableSetSummaryUpdate (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_033.csv,version,,
AP_REDO_034,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x23: RedoTableSetShadowTreeUpdate (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_034.csv,version,,
AP_REDO_035,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x24: RedoTableSetCommitMerge (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_035.csv,version,,
AP_REDO_036,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x25: RedoTableSetStrongRefMerge (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_036.csv,version,,
AP_REDO_037,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x27: RedoSetDefaultCompressionParameters (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_037.csv,version,,
AP_REDO_038,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x28-0x29: RedoDuplicateCluster (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_038.csv,version,,
AP_REDO_039,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x2A: RedoChangeRangeEncryptedState (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_039.csv,version,,
AP_EVNT_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: File creation: 0x01->0x04->0x01->0x00->0x04->0x01->0x00,,cite,proofs/validation/AP_EVNT_001.csv,none,,
AP_EVNT_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: File deletion: 0x0F->0x02->0x0F->0x02->0x04,,cite,proofs/validation/AP_EVNT_002.csv,none,,
AP_EVNT_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: File modification: 0x06->0x04->0x04->0x04->0x04->0x08,,cite,proofs/validation/AP_EVNT_003.csv,none,,
AP_EVNT_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: File renaming: 0x02->0x05->0x01->0x04->0x04,,cite,proofs/validation/AP_EVNT_004.csv,none,,
AP_EVNT_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: Directory creation: 0x00->0x00->0x04->0x10->...,,cite,proofs/validation/AP_EVNT_005.csv,none,,
AP_EVNT_006,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: Directory deletion: 0x02->0x02->0x0F->0x02->...,,cite,proofs/validation/AP_EVNT_006.csv,none,,
AP_EVNT_007,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: Directory renaming: 0x02->0x02->0x01->0x01->0x04->0x04,,cite,proofs/validation/AP_EVNT_007.csv,none,,
AP_WIPE_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Wiping Patterns: 12 tools identified by unique opcode patterns in $Logfile,,cite,proofs/validation/AP_WIPE_001.csv,none,,
AP_CHJN_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Change Journal: Deactivated by default in ReFS,,cite,proofs/validation/AP_CHJN_001.csv,none,,
AP_CHJN_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Change Journal: Uses USN_RECORD_V3 (128-bit file ref vs NTFS V2 32-bit),,cite,proofs/validation/AP_CHJN_002.csv,none,,
AP_CHJN_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Change Journal: Circular buffer; old entries overwritten,,cite,proofs/validation/AP_CHJN_003.csv,none,,
AP_CHJN_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Change Journal: Located in File System Metadata/Change Journal,,cite,proofs/validation/AP_CHJN_004.csv,none,,
GN_ARCH_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Architecture: Two-layer namespace separation: Refs* (1248 funcs) vs Cms*/Ms* (871 core funcs) in Win10; Refs* (1084) vs ,proofs/static/Refs__decomp.txt,static_dossier,proofs/validation/GN_ARCH_SA_001.csv,none,,
GN_IRP_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Architecture: Three-tier IRP dispatch: RefsFsd* (exception frame) -> RefsCommon* (logic) -> Cms* (storage). 13 dedicated,proofs/static/RefsFsd__decomp.txt,static_dossier,proofs/validation/GN_IRP_SA_001.csv,none,,
GN_BIN_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Binary: Binary growth: refs.sys 1.92MB->3.53MB (+84%); 3959->5818 funcs (+47%); 415->566 imports (+36%); 1562->4445 stri,,cite,proofs/validation/GN_BIN_SA_001.csv,none,,
GN_ALLC_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Refactoring: Win11 allocator unification: CmsAllocatorBase(42)+CmsGlobalAllocator(43) -> CmsAllocator(106). Allocation z,,static_dossier,proofs/validation/GN_ALLC_SA_001.csv,none,,
GN_AMGR_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"Refactoring: Win11 RefsAttributeManager class: centralized attribute CRUD (LookupAttribute, CreateAttribute, DeleteAttri",,static_dossier,proofs/validation/GN_AMGR_SA_001.csv,none,,
GN_EFS_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Encryption: Win11 EFS integration: 2->182 encryption functions; imports from cng.sys; $EFS attribute; RefsSetEncryption(,proofs/static/RefsSetEncryption__decomp.txt,static_dossier,proofs/validation/GN_EFS_SA_001.csv,none,,
GN_HEAT_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,"Heat Engine: Win11 heat-based tiering: 2->55 funcs; CmsVolumeHeatEngine + CmsRotatingSkipList; SmsCompressionHeatClass, ",proofs/static/CmsVolumeHeatEngine__decomp.txt,static_dossier,proofs/validation/GN_HEAT_SA_001.csv,none,,
GN_COMP_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Compression: Win11 embeds ZSTD(281 funcs) + LZ4(15 raw funcs); replaces Win10 CmsCompressionLZX(7 funcs). ZSTD added at ,,static_dossier,proofs/validation/GN_COMP_SA_001.csv,none,,
GN_DEDUP_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,"Dedup: Win11 native dedup: 7 new functions (MsIsDedupEnabled, MsDisableDedup, RefsQueryVolumeDedupInfo). CmsBlockRefcoun",proofs/static/MsIsDedupEnabled__decomp.txt,static_dossier,proofs/validation/GN_DEDUP_SA_001.csv,none,,
GN_SNAP_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Snapshots: Win11 snapshot support: 6->24 functions; CStreamSnapshot class; $SNAPSHOT attribute; no SnapshotId field in $,,cite,proofs/validation/GN_SNAP_SA_001.csv,none,INFERRED,"Snapshot support is on-disk via the type-0xB0 stream index (val[0x10] discriminator =2 for snapshot, confirmed on 29 entries). The static parts (6->24 functions, CStreamSnapshot class, 0x50=PackedEaSize, link at val[0x44]) are E2/driver. The audit's own disk note says 'snapshot-enabled image shows no additional root tables' - consistent: snapshots live inside type-0xB0 sub-records, not in new system roots."
GN_WSL_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,WSL: Win11 WSL interop: native $LXUID/$LXGID/$LXMOD/$LXDEV attributes; IRP_MJ_QUERY_EA + IRP_MJ_SET_EA handlers added,,cite,proofs/validation/GN_WSL_SA_001.csv,none,,
GN_CROT_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Container Rotation: Win11 container rotation for flash wear leveling: CmsVolumeContainer 72->130 funcs (+81%); RotateCon,proofs/static/CmsVolumeContainer__decomp.txt,static_dossier,proofs/validation/GN_CROT_SA_001.csv,none,,
GN_KSR_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"KSR: Win11 Kernel Soft Restart: 6 imports from ext-ms-win-ntos-ksr-l1-1-1.dll (KsrMdlToMemoryRuns, KsrGetFirmwareInforma",,cite,proofs/validation/GN_KSR_SA_001.csv,none,,
GN_FOPS_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,File Operations: RefsCommonCleanup: LARGEST function (65050B Win10 / 61441B Win11). Handles IRP_MJ_CLEANUP (last handle ,proofs/static/RefsCommonCleanup__decomp.txt,static_dossier,proofs/validation/GN_FOPS_SA_001.csv,none,,
GN_FOPS_SA_002,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,File Operations: File create chain: RefsFsdCreate->RefsCommonCreate->RefsCreateFcb(1049B)->RefsInitializeFcbAndStdInfo->,proofs/static/RefsFsdCreate__decomp.txt,static_dossier,proofs/validation/GN_FOPS_SA_002.csv,none,,
GN_INS_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Insider: Insider build 10.0.29574.1000: 6430 funcs (+10.5% vs Win11); 648 insider-only PDB names; boot volume support,,cite,proofs/validation/GN_INS_SA_001.csv,none,,
GN_INS_SA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Insider Boot: CmsVolumeAttestation (40 funcs): TPM/certificate attestation; HMAC over checkpoint/log records. CmsRollbac,,static_dossier,proofs/validation/GN_INS_SA_002.csv,none,,
GN_INS_SA_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Insider Boot: Embedded SymCrypt (153 funcs) for early boot + MinCrypt (57 funcs) for certificate chain validation before,,cite,proofs/validation/GN_INS_SA_003.csv,none,,
GN_XVER_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Cross-version: Function comparison: 1931 common (exact key match); 1998 Win10-only; 3856 Win11-only,,cite,proofs/validation/GN_XVER_SA_001.csv,none,,
GN_IMP_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Imports: Import table: v3.4=415 imports (2 libraries) vs v3.14=566 (7 libraries). +36% growth. New Win11 libraries: cng.,,cite,proofs/validation/GN_IMP_SA_001.csv,none,,
GN_OOP_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,OOP: Win11 upper-layer OOP: 13 named C++ classes with 72 methods + ~345 lambda helpers. Win10 was purely procedural (0 c,,cite,proofs/validation/GN_OOP_SA_001.csv,none,,
GN_UTIL_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,"refsutil: Win11 refsutil.exe embeds 100 Minstore core functions (CmsBPlusTable, CmsVolume, CmsStream) for offline volume",proofs/static/CmsBPlusTable__decomp.txt,static_dossier,proofs/validation/GN_UTIL_SA_001.csv,none,,
FS_VBR_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,VBR: 0x48-0x57: Extended GUID (per InitializeVcbFromBootSector → VCB+0x33F0). Unique GUID generated per format event. Fi,,cite,proofs/validation/FS_VBR_RA_002.csv,none,CONFIRMED-ALLDISK,"VBR[0x48:0x58] Extended GUID nonzero by version: v3.4 0/13, v3.7 0/1, v3.9 0/2, v3.10 2/2, v3.14 88/92 (4 zero are all upgraded volumes), v3.15 1/1, v6.66 2/2. First-nonzero boundary is exactly v3.10."
GN_ARCH_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Architecture: Three-table real-LCN bootstrap exception: roots 7+8 (Container Table) + root 12 (Small Allocator). All oth,,cite,proofs/validation/GN_ARCH_RA_001.csv,none,,
AP_LGFL_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: MLog physical location: PLCN 0x30 (3.4) vs PLCN 0x8000 (3.14). Version-specific relocation,,static_dossier,proofs/validation/AP_LGFL_RA_002.csv,none,,
AP_LGFL_RA_003,BEHAVIORAL,STATIC-CITED,0,1,OK,"Logfile: Log data area contains MSB+ page images (physical logging model, not logical field-level logging)",,static_dossier,proofs/validation/AP_LGFL_RA_003.csv,none,,
FS_OTBL_RA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Object Table: OID 0x30 = Session Activity Table. First appears in v3.10 (Win11 23H2). Stores per-mount-session IO/alloca,proofs/static/RefsTelemetryPerfCountersWorker__decomp.txt,static_dossier,proofs/validation/FS_OTBL_RA_001.csv,none,CONFIRMED-ALLDISK,"OID 0x30 present exactly on v3.10+ : 97/113 total. By version: v3.4 0/13, v3.7 0/1, v3.9 0/2 (ABSENT); v3.10 2/2, v3.14 92/92, v3.15 1/1, v6.66 2/2 (PRESENT). The 'first appears in v3.10' scoping is exact on disk."
FS_VBR_RA_006,BEHAVIORAL,STATIC-CITED,0,1,OK,"VBR: refsutil fixboot sets container_size=0 at offset 0x40, preventing virtual-to-physical address translation",,cite,proofs/validation/FS_VBR_RA_006.csv,none,INFERRED,"Fixboot image has le64(VBR,0x40)==0 (container size zeroed). This directly causes FS_VBR_011's only outlier."
GN_ARCH_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Architecture: NTFS and ReFS both reject ADS on symlink targets — OS limitation not filesystem-specific,,cite,proofs/validation/GN_ARCH_RA_002.csv,none,,
